source,target,connection_type,justification,weight
6G699QfN1BWYWXfiblH51F,5EtNhhX4QqRgf2q7iImlwR,similar_audio,Áudio similar entre gêneros (dist=0.126),0.126298
6G699QfN1BWYWXfiblH51F,2Fpbt4UYV8mYYNOlq5Imor,similar_audio,Áudio similar entre gêneros (dist=0.126),0.126362
6G699QfN1BWYWXfiblH51F,6X3hbXaCuINOHylWtizU4t,similar_audio,Áudio similar entre gêneros (dist=0.129),0.129167
6G699QfN1BWYWXfiblH51F,28hF47ontr1ZcXwtcvgXXz,similar_audio,Áudio similar entre gêneros (dist=0.138),0.138094
6G699QfN1BWYWXfiblH51F,2s6gzgAjQIqv8dhFZbyiRU,similar_audio,Áudio similar entre gêneros (dist=0.138),0.138233
6G699QfN1BWYWXfiblH51F,5ZaKWYtQTpOyRogPpE5Tyj,similar_audio,Áudio similar entre gêneros (dist=0.139),0.138616
6G699QfN1BWYWXfiblH51F,76CBhtLnY35sDxm3LBCTvn,similar_audio,Áudio similar entre gêneros (dist=0.140),0.139656
6G699QfN1BWYWXfiblH51F,6Mhmo7rJ4DN4k6cZ4fUqoq,similar_audio,Áudio similar entre gêneros (dist=0.147),0.146545
6G699QfN1BWYWXfiblH51F,0Udi8ylqTgTECdgHVetEw3,similar_audio,Áudio similar entre gêneros (dist=0.148),0.147622
6G699QfN1BWYWXfiblH51F,5rJw5e9UuPW0cHeqFmUTbl,similar_audio,Áudio similar entre gêneros (dist=0.148),0.14786
6G699QfN1BWYWXfiblH51F,1UUGm4991LVsjC6ysyKLG2,similar_audio,Áudio similar entre gêneros (dist=0.149),0.149473
6G699QfN1BWYWXfiblH51F,2cElLvSDdahfr3sHb45oRu,similar_audio,Áudio similar entre gêneros (dist=0.151),0.150949
6G699QfN1BWYWXfiblH51F,0KeeKjwx7JqeHlQjXnHpL9,similar_audio,Áudio similar entre gêneros (dist=0.152),0.151639
6G699QfN1BWYWXfiblH51F,2aY9L0d1OPp0eVf5Vco51i,similar_audio,Áudio similar entre gêneros (dist=0.153),0.153006
6G699QfN1BWYWXfiblH51F,73QyyUMMvtNELmULI4FOsp,similar_audio,Áudio similar entre gêneros (dist=0.154),0.154146
6G699QfN1BWYWXfiblH51F,6Z7h9EstX9Dufe4IieibPU,similar_audio,Áudio similar entre gêneros (dist=0.154),0.154452
6G699QfN1BWYWXfiblH51F,2QhQFThEXVHWz8p6nCIDzk,similar_audio,Áudio similar entre gêneros (dist=0.156),0.156049
6G699QfN1BWYWXfiblH51F,0xgdVxRQS6s35MtlrN3P4C,similar_audio,Áudio similar entre gêneros (dist=0.159),0.15851
6G699QfN1BWYWXfiblH51F,4RMURwDMQR8ppYYnR0Jdiz,similar_audio,Áudio similar entre gêneros (dist=0.159),0.158623
6G699QfN1BWYWXfiblH51F,0ZHg7hCAw12rUubxS4fgGU,similar_audio,Áudio similar entre gêneros (dist=0.160),0.159778
6G699QfN1BWYWXfiblH51F,73V4hpSoL889KOpT22uO49,similar_audio,Áudio similar entre gêneros (dist=0.160),0.16003
6G699QfN1BWYWXfiblH51F,4BwFG57h1iCRrP8uy4e28Y,similar_audio,Áudio similar entre gêneros (dist=0.160),0.160254
6G699QfN1BWYWXfiblH51F,4jAhWmEZd4mfvsrxr9hRbI,similar_audio,Áudio similar entre gêneros (dist=0.162),0.161596
6G699QfN1BWYWXfiblH51F,5bkpKxDCCTpeW1v2JcFTQ7,similar_audio,Áudio similar entre gêneros (dist=0.162),0.162017
6G699QfN1BWYWXfiblH51F,4V68G1f2P3xGjfCiit6P43,similar_audio,Áudio similar entre gêneros (dist=0.162),0.162069
6G699QfN1BWYWXfiblH51F,64UQLXFp7Gs189kF3myYiq,similar_audio,Áudio similar entre gêneros (dist=0.164),0.16366
6G699QfN1BWYWXfiblH51F,4ABgbHvmr8tg7xOMMl7DXd,similar_audio,Áudio similar entre gêneros (dist=0.165),0.164687
6G699QfN1BWYWXfiblH51F,2r9hCNjupNy2C2g3r6SNz6,similar_audio,Áudio similar entre gêneros (dist=0.165),0.165131
6G699QfN1BWYWXfiblH51F,1ERWvLzhdd5izZrkl59TKj,similar_audio,Áudio similar entre gêneros (dist=0.165),0.165148
6G699QfN1BWYWXfiblH51F,4ipbXq1KBTFNCh6R9bAleD,similar_audio,Áudio similar entre gêneros (dist=0.166),0.166042
6G699QfN1BWYWXfiblH51F,2c2MyN7J63YIjsmw1a2xPu,similar_audio,Áudio similar entre gêneros (dist=0.171),0.171214
6G699QfN1BWYWXfiblH51F,4003PQamqke3dARQ0gidZw,similar_audio,Áudio similar entre gêneros (dist=0.173),0.172626
6G699QfN1BWYWXfiblH51F,7nPdbiSqvnJxIl28z6PQZg,similar_audio,Áudio similar entre gêneros (dist=0.173),0.172626
6G699QfN1BWYWXfiblH51F,1D795WM1mCto1GUXySadhP,similar_audio,Áudio similar entre gêneros (dist=0.174),0.174266
6G699QfN1BWYWXfiblH51F,0Kirwy3q8wJ7vMC5tujb88,similar_audio,Áudio similar entre gêneros (dist=0.174),0.174345
6G699QfN1BWYWXfiblH51F,3xJdoHzRyzv8EFR303btHU,similar_audio,Áudio similar entre gêneros (dist=0.175),0.174926
6G699QfN1BWYWXfiblH51F,5mY3UCVhLzKlOmLvKEWKgj,similar_audio,Áudio similar entre gêneros (dist=0.177),0.17691
6G699QfN1BWYWXfiblH51F,57STxTnU6IFigeip8MxBJC,similar_audio,Áudio similar entre gêneros (dist=0.178),0.177677
6G699QfN1BWYWXfiblH51F,6whYUhik5DP4ycyFafFAsB,similar_audio,Áudio similar entre gêneros (dist=0.178),0.178267
2pQQ6irZMeNEZgrEapvJf8,1ygF2oxp5bjMQctM7c3kxS,same_genre,Mesmo gênero: study,0.190703
2pQQ6irZMeNEZgrEapvJf8,3H2QL13RLffEoHls92ClHK,similar_audio,Áudio similar entre gêneros (dist=0.250),0.25027
2pQQ6irZMeNEZgrEapvJf8,7aTgiXCztG1kPqqO5SgHAy,same_genre,Mesmo gênero: study,0.276984
2pQQ6irZMeNEZgrEapvJf8,5fOAqQede0xm3pocMD3X8u,similar_audio,Áudio similar entre gêneros (dist=0.285),0.28471
2pQQ6irZMeNEZgrEapvJf8,0JXGHeueRwWa3MAkVQQT9D,similar_audio,Áudio similar entre gêneros (dist=0.316),0.316119
2pQQ6irZMeNEZgrEapvJf8,4DYBVGq2xVHOGzg2JuPdXQ,similar_audio,Áudio similar entre gêneros (dist=0.332),0.332338
2pQQ6irZMeNEZgrEapvJf8,2O3l4X1yTua8oMMCtazkyo,similar_audio,Áudio similar entre gêneros (dist=0.351),0.350881
2pQQ6irZMeNEZgrEapvJf8,6l1VsKiMyaUWElFrM1rsuu,similar_audio,Áudio similar entre gêneros (dist=0.366),0.365516
2pQQ6irZMeNEZgrEapvJf8,5sY3HbCZXyKPzTNewxoleJ,same_genre,Mesmo gênero: study,0.366003
2pQQ6irZMeNEZgrEapvJf8,31ozGHhggcfQ0bHJLArvG7,similar_audio,Áudio similar entre gêneros (dist=0.370),0.369606
2pQQ6irZMeNEZgrEapvJf8,6DVm8BPg3ltHIcrrNacCVe,similar_audio,Áudio similar entre gêneros (dist=0.371),0.371218
2pQQ6irZMeNEZgrEapvJf8,2rIfTTZC9pfxczVyBxlVEI,same_genre,Mesmo gênero: study,0.380973
2pQQ6irZMeNEZgrEapvJf8,0XrhARPe6HnuXL6VuBUtEy,similar_audio,Áudio similar entre gêneros (dist=0.383),0.383499
2pQQ6irZMeNEZgrEapvJf8,6Q0NQC52cxfZuulrtVCRyA,same_genre,Mesmo gênero: study,0.387559
2pQQ6irZMeNEZgrEapvJf8,4IXsoIWu4Y1pUCXmqVYysD,similar_audio,Áudio similar entre gêneros (dist=0.390),0.389795
2pQQ6irZMeNEZgrEapvJf8,07hSCImGi0GMSKKRCgP8A5,similar_audio,Áudio similar entre gêneros (dist=0.392),0.392025
2pQQ6irZMeNEZgrEapvJf8,5d1IthC1D1CaajaQ0Vh8s3,similar_audio,Áudio similar entre gêneros (dist=0.393),0.393183
2pQQ6irZMeNEZgrEapvJf8,1FY2Ajg1MtXK05qxXD2q1O,similar_audio,Áudio similar entre gêneros (dist=0.396),0.395741
2pQQ6irZMeNEZgrEapvJf8,2WOCQriCJaM9hhDZLZihRR,similar_audio,Áudio similar entre gêneros (dist=0.401),0.400749
2pQQ6irZMeNEZgrEapvJf8,0PzMSkm1mgMjhahfa6of2j,similar_audio,Áudio similar entre gêneros (dist=0.401),0.401217
2pQQ6irZMeNEZgrEapvJf8,6jyCBf3dZrJBjCTkJtUFVY,similar_audio,Áudio similar entre gêneros (dist=0.405),0.404746
2pQQ6irZMeNEZgrEapvJf8,0MN6XmUQqauhnaOm8BHuwB,similar_audio,Áudio similar entre gêneros (dist=0.413),0.412971
2pQQ6irZMeNEZgrEapvJf8,0cSx626ZgTuknh3DbzYtRx,similar_audio,Áudio similar entre gêneros (dist=0.414),0.414312
2pQQ6irZMeNEZgrEapvJf8,2Rhf5LPlWO1q6RMogvQEqA,same_genre,Mesmo gênero: study,0.422215
2pQQ6irZMeNEZgrEapvJf8,5qA35ZZWFOqynheP5x8rty,similar_audio,Áudio similar entre gêneros (dist=0.424),0.423952
2pQQ6irZMeNEZgrEapvJf8,0VSbESTIeUvBjF9GbzF201,similar_audio,Áudio similar entre gêneros (dist=0.434),0.434002
2pQQ6irZMeNEZgrEapvJf8,2qPglKAUAM1sDKtfYpuq53,similar_audio,Áudio similar entre gêneros (dist=0.438),0.438378
2pQQ6irZMeNEZgrEapvJf8,3NcOlyaj8fEPbVfvNOKeaD,similar_audio,Áudio similar entre gêneros (dist=0.449),0.448722
2pQQ6irZMeNEZgrEapvJf8,2uKgvkGPMdum5EIxEVmNAd,similar_audio,Áudio similar entre gêneros (dist=0.451),0.450611
2pQQ6irZMeNEZgrEapvJf8,6RmEfog9mkYv5J4w97U2S7,similar_audio,Áudio similar entre gêneros (dist=0.454),0.454416
2pQQ6irZMeNEZgrEapvJf8,6TWcSqCntZhH5vyc35kkob,similar_audio,Áudio similar entre gêneros (dist=0.457),0.456613
2pQQ6irZMeNEZgrEapvJf8,6mwyxXRojEFweYO7r655kL,similar_audio,Áudio similar entre gêneros (dist=0.457),0.456633
2pQQ6irZMeNEZgrEapvJf8,4psoLBmBWxK8v1qxBgI7Db,same_genre,Mesmo gênero: study,0.459082
2pQQ6irZMeNEZgrEapvJf8,0SHa9XHwYYB1UUmgbgHuhQ,similar_audio,Áudio similar entre gêneros (dist=0.460),0.460072
2pQQ6irZMeNEZgrEapvJf8,3UolKLgMD5pOSAIl1yW2wz,similar_audio,Áudio similar entre gêneros (dist=0.460),0.460494
2pQQ6irZMeNEZgrEapvJf8,6C6ImAnEqg4XQL4Msgo5w0,similar_audio,Áudio similar entre gêneros (dist=0.462),0.461578
2pQQ6irZMeNEZgrEapvJf8,2GD9B5PyfHtzcZOh3YXxdd,similar_audio,Áudio similar entre gêneros (dist=0.464),0.463719
2pQQ6irZMeNEZgrEapvJf8,5yc6urWlvgTjdrDy46rXH2,similar_audio,Áudio similar entre gêneros (dist=0.464),0.46412
2pQQ6irZMeNEZgrEapvJf8,0tYEsmdrsv5Fi3UOn58bou,similar_audio,Áudio similar entre gêneros (dist=0.465),0.46465
2pQQ6irZMeNEZgrEapvJf8,4p7na6NSU0F7lMOhx9kg9k,similar_audio,Áudio similar entre gêneros (dist=0.468),0.467808
2pQQ6irZMeNEZgrEapvJf8,4IQdH26UaLSrIuH89WhXUA,similar_audio,Áudio similar entre gêneros (dist=0.468),0.468233
2pQQ6irZMeNEZgrEapvJf8,3UdSY1SgSF60lpYdMbmeXm,same_genre,Mesmo gênero: study,0.468324
2pQQ6irZMeNEZgrEapvJf8,7034weTiBHETcBGfx30owY,similar_audio,Áudio similar entre gêneros (dist=0.470),0.470307
2pQQ6irZMeNEZgrEapvJf8,2p5Hto8KF3EBez3XtO3NFM,similar_audio,Áudio similar entre gêneros (dist=0.472),0.471714
2pQQ6irZMeNEZgrEapvJf8,0DzCkhTWcCQQCb0son0e0G,similar_audio,Áudio similar entre gêneros (dist=0.472),0.472202
2pQQ6irZMeNEZgrEapvJf8,3At9iZJpHFkIsVFO4IKe4u,similar_audio,Áudio similar entre gêneros (dist=0.476),0.476427
2pQQ6irZMeNEZgrEapvJf8,0BV0AYGLVlu2SdjN3J9twp,similar_audio,Áudio similar entre gêneros (dist=0.479),0.47898
2pQQ6irZMeNEZgrEapvJf8,4uK0HBycTNPrY2gBz86aT0,similar_audio,Áudio similar entre gêneros (dist=0.484),0.484024
2pQQ6irZMeNEZgrEapvJf8,4vkWsHZsEtJch74xWkxSib,similar_audio,Áudio similar entre gêneros (dist=0.485),0.485007
2pQQ6irZMeNEZgrEapvJf8,0hO4hmbQhMBv3sbmpGu3Kb,similar_audio,Áudio similar entre gêneros (dist=0.489),0.48944
4N1JHcYR9TskJmqj2g5uA6,2lTWvfqX8itVpHvQ8EMhS6,similar_audio,Áudio similar entre gêneros (dist=0.143),0.142745
4N1JHcYR9TskJmqj2g5uA6,40iYxdRUZEkagnmLSeKjoL,similar_audio,Áudio similar entre gêneros (dist=0.222),0.2222
4N1JHcYR9TskJmqj2g5uA6,4JHvqjJ8ntYh3XP89zJdej,similar_audio,Áudio similar entre gêneros (dist=0.234),0.23363
4N1JHcYR9TskJmqj2g5uA6,6OtqRo9wsVAtYhpDjWB7Di,similar_audio,Áudio similar entre gêneros (dist=0.236),0.2356
4N1JHcYR9TskJmqj2g5uA6,5y0Ea7N6qh5ov0Y4WGIfDX,same_genre,Mesmo gênero: piano,0.239736
4N1JHcYR9TskJmqj2g5uA6,49qvegzonjCFLkYNQpyqxQ,similar_audio,Áudio similar entre gêneros (dist=0.280),0.280173
4N1JHcYR9TskJmqj2g5uA6,3pbMHrYR8i2qndIDhwtVBg,similar_audio,Áudio similar entre gêneros (dist=0.282),0.28229
4N1JHcYR9TskJmqj2g5uA6,3S0gwZJ3GonEYRqYpTWIuh,similar_audio,Áudio similar entre gêneros (dist=0.292),0.292401
4N1JHcYR9TskJmqj2g5uA6,7HR9lvL6Gl91fCS7LSXxYF,similar_audio,Áudio similar entre gêneros (dist=0.327),0.327036
4N1JHcYR9TskJmqj2g5uA6,0DzcFzEdZioULwgls86VSj,similar_audio,Áudio similar entre gêneros (dist=0.339),0.339298
4N1JHcYR9TskJmqj2g5uA6,7Meqm9jgQXhh08vdnbrvfY,similar_audio,Áudio similar entre gêneros (dist=0.342),0.342089
4N1JHcYR9TskJmqj2g5uA6,3JntO4crk6HGxKkqPrDZMu,similar_audio,Áudio similar entre gêneros (dist=0.357),0.357099
4N1JHcYR9TskJmqj2g5uA6,1vViUoB7DpXUX10isPj7YL,same_genre,Mesmo gênero: piano,0.358975
4N1JHcYR9TskJmqj2g5uA6,6BWU3P2Q73XEicLPQTAgCN,similar_audio,Áudio similar entre gêneros (dist=0.376),0.375849
4N1JHcYR9TskJmqj2g5uA6,7rbvjRc6ZTVA3GUXDx3Xtr,similar_audio,Áudio similar entre gêneros (dist=0.384),0.383698
4N1JHcYR9TskJmqj2g5uA6,0VYl6MeDfICsBCiopYfv0a,similar_audio,Áudio similar entre gêneros (dist=0.391),0.391493
4N1JHcYR9TskJmqj2g5uA6,5Cus9CsxgYP7uNG76BJAgR,similar_audio,Áudio similar entre gêneros (dist=0.392),0.391689
4N1JHcYR9TskJmqj2g5uA6,7y3sT5pTIzjjRcaE3sZyg2,similar_audio,Áudio similar entre gêneros (dist=0.394),0.394439
4N1JHcYR9TskJmqj2g5uA6,1URWWcYSdpocA3RRlvtMDD,similar_audio,Áudio similar entre gêneros (dist=0.395),0.394886
4N1JHcYR9TskJmqj2g5uA6,1GGPUkn7gZtsxoMdLqwHms,same_genre,Mesmo gênero: piano,0.40097
4N1JHcYR9TskJmqj2g5uA6,1XUMiKAXzoSTy5lU3dwPRe,similar_audio,Áudio similar entre gêneros (dist=0.412),0.412209
4N1JHcYR9TskJmqj2g5uA6,54MnM9dYvVaV9jAZLcZu7P,same_genre,Mesmo gênero: piano,0.413027
4N1JHcYR9TskJmqj2g5uA6,57JCZANsYmlLC0BVUsrbEr,similar_audio,Áudio similar entre gêneros (dist=0.414),0.413591
4N1JHcYR9TskJmqj2g5uA6,1AuVNrzAmDnfgyYId0fve1,similar_audio,Áudio similar entre gêneros (dist=0.414),0.413797
4N1JHcYR9TskJmqj2g5uA6,1KeYXMOAIC8gVYjAAqRYBv,similar_audio,Áudio similar entre gêneros (dist=0.415),0.414575
4N1JHcYR9TskJmqj2g5uA6,5nxE00HIKaYhGykHypliPR,similar_audio,Áudio similar entre gêneros (dist=0.424),0.424242
4N1JHcYR9TskJmqj2g5uA6,0qLzylCTgseaShZirfSti6,similar_audio,Áudio similar entre gêneros (dist=0.425),0.424933
4N1JHcYR9TskJmqj2g5uA6,01bi4oem9ZP41k1u43Ir4m,similar_audio,Áudio similar entre gêneros (dist=0.428),0.428246
4N1JHcYR9TskJmqj2g5uA6,346kyc0OF7x64WuFVgfpcH,similar_audio,Áudio similar entre gêneros (dist=0.437),0.436571
4N1JHcYR9TskJmqj2g5uA6,43Aw7i0PCijYdMeVCs3i5v,similar_audio,Áudio similar entre gêneros (dist=0.438),0.438122
4N1JHcYR9TskJmqj2g5uA6,68WY1o0WXPhHEHNKKp86D6,similar_audio,Áudio similar entre gêneros (dist=0.462),0.462328
4N1JHcYR9TskJmqj2g5uA6,2RxVyU62OqPMIzvSJruNyL,similar_audio,Áudio similar entre gêneros (dist=0.465),0.465231
4N1JHcYR9TskJmqj2g5uA6,2w23qUiIWjvqK5ndnl6woP,similar_audio,Áudio similar entre gêneros (dist=0.472),0.47238
4N1JHcYR9TskJmqj2g5uA6,1f7rOxHBGgpRZFvWptFZCz,similar_audio,Áudio similar entre gêneros (dist=0.481),0.480609
4N1JHcYR9TskJmqj2g5uA6,6LnZKT2R1jhUTXgwUPldIr,similar_audio,Áudio similar entre gêneros (dist=0.492),0.491585
4N1JHcYR9TskJmqj2g5uA6,4Y1igB1GDncJvt7ezbV3cW,similar_audio,Áudio similar entre gêneros (dist=0.501),0.500552
4N1JHcYR9TskJmqj2g5uA6,1b85pN99A6Mn3UU81SYUg0,similar_audio,Áudio similar entre gêneros (dist=0.505),0.504793
4N1JHcYR9TskJmqj2g5uA6,0OiMOaoZzKb8eNlOj70d4V,similar_audio,Áudio similar entre gêneros (dist=0.508),0.508342
4N1JHcYR9TskJmqj2g5uA6,0jGlJFZXayPq6PzBNkVSPP,similar_audio,Áudio similar entre gêneros (dist=0.512),0.512303
4N1JHcYR9TskJmqj2g5uA6,3gL8HwgqxcKM8lhXnYtny2,similar_audio,Áudio similar entre gêneros (dist=0.513),0.512699
4N1JHcYR9TskJmqj2g5uA6,3UdSY1SgSF60lpYdMbmeXm,similar_audio,Áudio similar entre gêneros (dist=0.513),0.513489
4N1JHcYR9TskJmqj2g5uA6,4fyzrieCPwug9lm8NjgOze,similar_audio,Áudio similar entre gêneros (dist=0.517),0.516735
4N1JHcYR9TskJmqj2g5uA6,6lPQItGuSC8yAAAwVyFsH4,similar_audio,Áudio similar entre gêneros (dist=0.517),0.517066
4N1JHcYR9TskJmqj2g5uA6,2iaBnOuT0gkpkFJngGcjo6,similar_audio,Áudio similar entre gêneros (dist=0.517),0.517274
4N1JHcYR9TskJmqj2g5uA6,18S2PRuactalb1hwBxfwGl,same_genre,Mesmo gênero: piano,0.521722
4N1JHcYR9TskJmqj2g5uA6,2AeveYrc3HVuvOd7ivfaps,same_genre,Mesmo gênero: piano,0.522674
4N1JHcYR9TskJmqj2g5uA6,4JfiZjxURRSroTqETjK2za,similar_audio,Áudio similar entre gêneros (dist=0.530),0.529577
4N1JHcYR9TskJmqj2g5uA6,4c0BoZbzpf4ql8hPntc6uF,similar_audio,Áudio similar entre gêneros (dist=0.535),0.535325
4N1JHcYR9TskJmqj2g5uA6,1tjYTA591mOo8jnAlk7T65,similar_audio,Áudio similar entre gêneros (dist=0.537),0.536577
4N1JHcYR9TskJmqj2g5uA6,55w3uYVfgZWZbbyIZJddz7,similar_audio,Áudio similar entre gêneros (dist=0.539),0.538645
0nfqrZDDv09LW2U6KexnAg,4QkVnNUgHNh4rUEQp5kmop,very_similar,Áudio muito similar (dist=0.057),0.05711
0nfqrZDDv09LW2U6KexnAg,7EKpyfbmopbXMaMLW9QEd3,similar_audio,Áudio similar entre gêneros (dist=0.104),0.104055
0nfqrZDDv09LW2U6KexnAg,6vllqtNt1bbEZzeabGwvGT,similar_audio,Áudio similar entre gêneros (dist=0.121),0.120813
0nfqrZDDv09LW2U6KexnAg,43djyGEvUsYRphVLkWk6kL,similar_audio,Áudio similar entre gêneros (dist=0.137),0.136838
0nfqrZDDv09LW2U6KexnAg,238gnNF6BNdECfytAVEuM1,similar_audio,Áudio similar entre gêneros (dist=0.141),0.141424
0nfqrZDDv09LW2U6KexnAg,5WXnQn7u43LLa2pFhJoHlR,similar_audio,Áudio similar entre gêneros (dist=0.155),0.154855
0nfqrZDDv09LW2U6KexnAg,5EuXqe8xIlAd6ckMUO7Exv,similar_audio,Áudio similar entre gêneros (dist=0.155),0.155214
0nfqrZDDv09LW2U6KexnAg,0CjYhruIIhXaXjUBXvqs24,similar_audio,Áudio similar entre gêneros (dist=0.168),0.167512
0nfqrZDDv09LW2U6KexnAg,5kCdc14ItHSF6N6rI7wGSX,similar_audio,Áudio similar entre gêneros (dist=0.168),0.167675
0nfqrZDDv09LW2U6KexnAg,18DjkS5pjqCBROtTVH4GK6,similar_audio,Áudio similar entre gêneros (dist=0.177),0.177259
0nfqrZDDv09LW2U6KexnAg,4b6WRfxJRY40RBpl3TMQVq,similar_audio,Áudio similar entre gêneros (dist=0.181),0.180734
0nfqrZDDv09LW2U6KexnAg,6IBZDnSNOwQnHPD6cri3ME,similar_audio,Áudio similar entre gêneros (dist=0.189),0.189124
0nfqrZDDv09LW2U6KexnAg,59ZsoLhvMPywknUohMX3h9,similar_audio,Áudio similar entre gêneros (dist=0.209),0.208762
0nfqrZDDv09LW2U6KexnAg,5uRG10f2RQ4SHHg9YWHjYG,similar_audio,Áudio similar entre gêneros (dist=0.211),0.211331
0nfqrZDDv09LW2U6KexnAg,2x1GoZKREbFkQJ8FUaz3Lc,similar_audio,Áudio similar entre gêneros (dist=0.213),0.213216
0nfqrZDDv09LW2U6KexnAg,7tUpvgMTJfB4OARD8gD6vg,similar_audio,Áudio similar entre gêneros (dist=0.214),0.213627
0nfqrZDDv09LW2U6KexnAg,1wPZSxai0IQWb3eB0iabbH,similar_audio,Áudio similar entre gêneros (dist=0.220),0.21987
0nfqrZDDv09LW2U6KexnAg,7AQyx6fF4zINWCuwVTGcx0,similar_audio,Áudio similar entre gêneros (dist=0.220),0.220288
0nfqrZDDv09LW2U6KexnAg,2pr8fr9fKYQKlmom3oya9e,similar_audio,Áudio similar entre gêneros (dist=0.225),0.225372
0nfqrZDDv09LW2U6KexnAg,7sn0OyaKn1XKx18JjUZkSw,similar_audio,Áudio similar entre gêneros (dist=0.230),0.230278
0nfqrZDDv09LW2U6KexnAg,2BK6ZWj4NqTK8rDPPUorEA,similar_audio,Áudio similar entre gêneros (dist=0.231),0.231065
0nfqrZDDv09LW2U6KexnAg,6cIYjXRwQwKnZas3JE3DFT,similar_audio,Áudio similar entre gêneros (dist=0.231),0.2315
0nfqrZDDv09LW2U6KexnAg,4siMTRzFfe2zuZDjRU3OFm,similar_audio,Áudio similar entre gêneros (dist=0.232),0.232067
0nfqrZDDv09LW2U6KexnAg,4JLQxXAf8gyZoOpVbcLs0H,similar_audio,Áudio similar entre gêneros (dist=0.234),0.234427
0nfqrZDDv09LW2U6KexnAg,7EHAx8WdrqaEWocU3QPAb7,similar_audio,Áudio similar entre gêneros (dist=0.237),0.237029
0nfqrZDDv09LW2U6KexnAg,6AZfzjA2KJBsvRYrbI30Ql,similar_audio,Áudio similar entre gêneros (dist=0.238),0.238307
0nfqrZDDv09LW2U6KexnAg,1eyQlEu1FIVPMUfEldssSm,similar_audio,Áudio similar entre gêneros (dist=0.241),0.241035
0nfqrZDDv09LW2U6KexnAg,79SCIhOaRBqHdrBurD2JKb,similar_audio,Áudio similar entre gêneros (dist=0.245),0.24542
0nfqrZDDv09LW2U6KexnAg,31p6tz8zQMBS8oaNKwkoAm,similar_audio,Áudio similar entre gêneros (dist=0.246),0.24598
0nfqrZDDv09LW2U6KexnAg,4UHR07RtIxz53CmPtU1MjH,similar_audio,Áudio similar entre gêneros (dist=0.246),0.246294
0nfqrZDDv09LW2U6KexnAg,3PE8sxELICJTegNFMriRyM,similar_audio,Áudio similar entre gêneros (dist=0.247),0.246928
0nfqrZDDv09LW2U6KexnAg,3wWsdGGuCPmB6iwTFkIPnv,same_genre,Mesmo gênero: detroit-techno,0.247014
0nfqrZDDv09LW2U6KexnAg,6SWaPVw1U27HKNQ1311hSL,similar_audio,Áudio similar entre gêneros (dist=0.248),0.247582
0nfqrZDDv09LW2U6KexnAg,3R1cmMEh82Zf993QKEhKuN,similar_audio,Áudio similar entre gêneros (dist=0.248),0.247603
0nfqrZDDv09LW2U6KexnAg,1YCXst8y6yE0RKMI2c4rRz,similar_audio,Áudio similar entre gêneros (dist=0.249),0.249232
0nfqrZDDv09LW2U6KexnAg,4ZPUnOBJG4Qg8zQGe68s6d,similar_audio,Áudio similar entre gêneros (dist=0.249),0.249435
0nfqrZDDv09LW2U6KexnAg,2mHD1X70ZkFXzVcyUbC4up,similar_audio,Áudio similar entre gêneros (dist=0.250),0.249527
0nfqrZDDv09LW2U6KexnAg,5K09dIo3e7CUFsiHTM4tUp,similar_audio,Áudio similar entre gêneros (dist=0.251),0.251421
0nfqrZDDv09LW2U6KexnAg,3fJOii1o5h3nWWDfpFAjQm,similar_audio,Áudio similar entre gêneros (dist=0.255),0.254551
0nfqrZDDv09LW2U6KexnAg,2N1vE6dO6wlZvUGKEwN3tC,same_genre,Mesmo gênero: detroit-techno,0.255003
0nfqrZDDv09LW2U6KexnAg,1r5O1Q66t0THBMKChJLyOS,similar_audio,Áudio similar entre gêneros (dist=0.255),0.255076
0nfqrZDDv09LW2U6KexnAg,0RiBqUX5tKiF04fLWBCOyl,similar_audio,Áudio similar entre gêneros (dist=0.256),0.255649
0nfqrZDDv09LW2U6KexnAg,7cmpWAZsamIlIiyU1aMGZD,similar_audio,Áudio similar entre gêneros (dist=0.256),0.256257
0nfqrZDDv09LW2U6KexnAg,2pofAwAUipRcvvlMDS8Ftq,similar_audio,Áudio similar entre gêneros (dist=0.257),0.257132
0nfqrZDDv09LW2U6KexnAg,2AQrJrVe2pIBZ1S3aGESEx,similar_audio,Áudio similar entre gêneros (dist=0.258),0.258064
0nfqrZDDv09LW2U6KexnAg,2isunnayB7fJUBhTLnbGYi,similar_audio,Áudio similar entre gêneros (dist=0.259),0.25851
0nfqrZDDv09LW2U6KexnAg,0dBXAJULYoRKbeSNEMhAD3,similar_audio,Áudio similar entre gêneros (dist=0.260),0.259728
0nfqrZDDv09LW2U6KexnAg,4CMsK9RIEcJEUwUkSvmBxQ,similar_audio,Áudio similar entre gêneros (dist=0.260),0.25996
0nfqrZDDv09LW2U6KexnAg,0DkXEsmHuwN7OzPbssvtUU,similar_audio,Áudio similar entre gêneros (dist=0.263),0.262828
0nfqrZDDv09LW2U6KexnAg,0R0EnWSJ1bqeWXDdc7Vt7x,similar_audio,Áudio similar entre gêneros (dist=0.264),0.263537
5p44ydMYAmHKgIh6Efa4Fe,0MGktjEGcTSHA3Me5BHP8V,same_genre,Mesmo gênero: guitar,0.132462
5p44ydMYAmHKgIh6Efa4Fe,5yqVF4y7dq6AgnNCHnHZEA,similar_audio,Áudio similar entre gêneros (dist=0.152),0.152316
